"biomolecule_id","UniqueID","standardized_name","omics_id","keep"
39419,"35.853_892.8316","TG 53:1_RTmz_35.853_892.8316",2,"1"
39420,"35.407_906.77578","TG 54:1_RTmz_35.407_906.77578",2,"0; LowPeakQualityScore"
39421,"35.471_906.84262","TG 54:1_RTmz_35.471_906.84262",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39422,"35.537_906.84901","TG 54:1_RTmz_35.537_906.84901",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39423,"35.901_906.77601","TG 54:1_RTmz_35.901_906.77601",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39424,"36.192_906.77553","TG 54:1_RTmz_36.192_906.77553",2,"0; LowPeakQualityScore"
39425,"36.235_906.8469","TG 54:1_RTmz_36.235_906.8469",2,"1"
39426,"36.241_911.80312","TG 54:1_RTmz_36.241_911.80312",2,"0; NA"
39427,"36.368_906.7754","TG 54:1_RTmz_36.368_906.7754",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39428,"36.432_920.77088","TG 55:1_RTmz_36.432_920.77088",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39429,"36.592_920.86356","TG 55:1_RTmz_36.592_920.86356",2,"1"
39430,"35.462_934.84319","TG 56:1_RTmz_35.462_934.84319",2,"0; NoLinearRangeFound"
39431,"36.291_934.88039","TG 56:1_RTmz_36.291_934.88039",2,"0; HighRsd, LowPeakQualityScore"
39432,"36.927_939.83451","TG 56:1_RTmz_36.927_939.83451",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39433,"36.93_934.87868","TG 56:1_RTmz_36.93_934.87868",2,"1"
39434,"37.246_948.89464","TG 57:1_RTmz_37.246_948.89464",2,"1"
39435,"37.542_962.9099","TG 58:1_RTmz_37.542_962.9099",2,"1"
39436,"37.819_976.92607","TG 59:1_RTmz_37.819_976.92607",2,"1"
39437,"29.985_713.56866","TG 10:0_12:0_18:2_RTmz_29.985_713.56866",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39438,"30_708.61311","TG 10:0_12:0_18:2_RTmz_30_708.61311",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39439,"30.235_708.61289","TG 10:0_12:0_18:2_RTmz_30.235_708.61289",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39440,"30.29_708.61307","TG 10:0_12:0_18:2_RTmz_30.29_708.61307",2,"1"
39441,"30.691_722.6288","TG 41:2_RTmz_30.691_722.6288",2,"1"
39442,"30.716_736.62396","TG 42:2_RTmz_30.716_736.62396",2,"0; LowPeakQualityScore"
39443,"31.086_736.64412","TG 42:2_RTmz_31.086_736.64412",2,"1"
39444,"31.087_741.59979","TG 42:2_RTmz_31.087_741.59979",2,"0; HighRsd, NoLinearRangeFound"
39445,"31.377_736.64424","TG 42:2_RTmz_31.377_736.64424",2,"1"
39446,"31.196_750.55858","TG 43:2_RTmz_31.196_750.55858",2,"0; HighRsd, LowPeakQualityScore"
39447,"31.394_750.55836","TG 10:0_15:0_18:2_RTmz_31.394_750.55836",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39448,"31.46_750.55862","TG 43:2_RTmz_31.46_750.55862",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39449,"31.474_750.65988","TG 43:2_RTmz_31.474_750.65988",2,"1"
39450,"31.658_750.65976","TG 43:2_RTmz_31.658_750.65976",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39451,"31.646_764.5743","TG 44:2_RTmz_31.646_764.5743",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39452,"31.764_764.57431","TG 44:2_RTmz_31.764_764.57431",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39453,"31.836_769.63094","TG 44:2_RTmz_31.836_769.63094",2,"0; NA"
39454,"31.839_764.67515","TG 44:2_RTmz_31.839_764.67515",2,"1"
39455,"31.951_764.57437","TG 44:2_RTmz_31.951_764.57437",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39456,"32.019_764.57395","TG 44:2_RTmz_32.019_764.57395",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39457,"32.069_764.6754","TG 44:2_RTmz_32.069_764.6754",2,"1"
39458,"32.481_764.57416","TG 44:2_RTmz_32.481_764.57416",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39459,"32.81_764.57419","TG 44:2_RTmz_32.81_764.57419",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39460,"32.192_778.69091","TG 45:2_RTmz_32.192_778.69091",2,"1"
39461,"32.399_778.69098","TG 45:2_RTmz_32.399_778.69098",2,"1"
39462,"32.538_797.66238","TG 46:2_RTmz_32.538_797.66238",2,"0; NA"
39463,"32.548_792.7066","TG 46:2_RTmz_32.548_792.7066",2,"1"
39464,"32.818_792.70772","TG 46:2_RTmz_32.818_792.70772",2,"1"
39465,"32.878_806.72282","TG 47:2_RTmz_32.878_806.72282",2,"1"
39466,"33.19_825.69377","TG 48:2_RTmz_33.19_825.69377",2,"0; NoLinearRangeFound"
39467,"33.232_820.73813","TG 48:2_RTmz_33.232_820.73813",2,"1"
39468,"33.44_820.69704","TG 48:2_RTmz_33.44_820.69704",2,"0; NA"
39469,"33.503_820.7392","TG 48:2_RTmz_33.503_820.7392",2,"0; LowPeakQualityScore"
39470,"31.994_834.71779","TG 15:0_17:1_17:1_RTmz_31.994_834.71779",2,"1"
39471,"33.529_834.75406","TG 49:2_RTmz_33.529_834.75406",2,"1"
39472,"33.552_839.70925","TG 49:2_RTmz_33.552_839.70925",2,"0; LowPeakQualityScore"
39473,"33.652_834.7532","TG 49:2_RTmz_33.652_834.7532",2,"1"
39474,"32.86_853.7279","Unknown_RTmz_32.86_853.7279",2,"1"
39475,"33.896_853.72525","TG 50:2_RTmz_33.896_853.72525",2,"1"
39476,"32.705_862.749","TG 17:1_17:1_17:0_RTmz_32.705_862.749",2,"1"
39477,"34.26_867.74035","TG 51:2_RTmz_34.26_867.74035",2,"0; NA"
39478,"34.277_862.7845","TG 51:2_RTmz_34.277_862.7845",2,"1"
39479,"34.989_862.78435","TG 16:0_17:1_18:1_RTmz_34.989_862.78435",2,"1"
39480,"33.838_881.75907","TG 52:2_RTmz_33.838_881.75907",2,"0; NA"
39481,"34.646_881.75666","TG 16:0_18:1_18:1_RTmz_34.646_881.75666",2,"1"
39482,"33.183_890.8169","TG 53:2_RTmz_33.183_890.8169",2,"1"
39483,"33.9_890.81723","TG 53:2_RTmz_33.9_890.81723",2,"1"
39484,"34.277_890.80722","TG 17:0_18:1_18:1_RTmz_34.277_890.80722",2,"1"
39485,"34.866_890.81564","TG 17:0_18:1_18:1_RTmz_34.866_890.81564",2,"1"
39486,"35.025_895.7715","TG 53:2_RTmz_35.025_895.7715",2,"0; HighRsd"
39487,"35.037_890.81527","TG 53:2_RTmz_35.037_890.81527",2,"1"
39488,"34.582_909.79183","TG 18:1_18:1_18:0_RTmz_34.582_909.79183",2,"0; LowPeakQualityScore"
39489,"34.704_904.823","TG 54:2_RTmz_34.704_904.823",2,"0; LowPeakQualityScore"
39490,"34.969_904.82262","TG 54:2_RTmz_34.969_904.82262",2,"0; HighRsd, LowPeakQualityScore"
39491,"35.422_909.78794","TG 54:2_RTmz_35.422_909.78794",2,"0; NA"
39492,"35.423_904.83162","TG 54:2_RTmz_35.423_904.83162",2,"1"
39493,"35.695_904.83177","TG 54:2_RTmz_35.695_904.83177",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39494,"33.968_918.84826","TG 55:2_RTmz_33.968_918.84826",2,"1"
39495,"34.658_918.8483","TG 55:2_RTmz_34.658_918.8483",2,"0; NA"
39496,"35.807_918.84759","TG 55:2_RTmz_35.807_918.84759",2,"1"
39497,"35.406_932.85415","TG 56:2_RTmz_35.406_932.85415",2,"0; LowPeakQualityScore"
39498,"35.473_932.8632","TG 56:2_RTmz_35.473_932.8632",2,"0; LowPeakQualityScore"
39499,"36.158_937.81877","TG 56:2_RTmz_36.158_937.81877",2,"0; LowPeakQualityScore"
39500,"36.169_932.86284","TG 56:2_RTmz_36.169_932.86284",2,"1"
39501,"36.319_932.86265","TG 56:2_RTmz_36.319_932.86265",2,"1"
39502,"36.585_946.87915","TG 57:2_RTmz_36.585_946.87915",2,"1"
39503,"36.884_965.84996","TG 58:2_RTmz_36.884_965.84996",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39504,"36.9_960.89414","TG 58:2_RTmz_36.9_960.89414",2,"1"
39505,"37.228_974.91038","TG 59:2_RTmz_37.228_974.91038",2,"1"
39506,"37.503_988.92557","TG 60:2_RTmz_37.503_988.92557",2,"1"
39507,"37.785_1002.94163","TG 61:2_RTmz_37.785_1002.94163",2,"1"
39508,"30.363_739.58409","TG 42:3_RTmz_30.363_739.58409",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39509,"30.39_734.62873","TG 42:3_RTmz_30.39_734.62873",2,"1"
39510,"30.674_734.62874","TG 10:0_14:0_18:3_RTmz_30.674_734.62874",2,"1"
39511,"30.879_748.64426","TG 43:3_RTmz_30.879_748.64426",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39512,"30.595_762.63934","TG 44:3_RTmz_30.595_762.63934",2,"0; LowPeakQualityScore"
39513,"31.185_762.6596","TG 44:3_RTmz_31.185_762.6596",2,"1"
39514,"31.253_767.61515","TG 44:3_RTmz_31.253_767.61515",2,"0; HighRsd, NoLinearRangeFound"
39515,"31.317_762.65964","TG 44:3_RTmz_31.317_762.65964",2,"1"
39516,"31.517_776.67503","TG 45:3_RTmz_31.517_776.67503",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39517,"31.554_776.67546","TG 45:3_RTmz_31.554_776.67546",2,"0; LowPeakQualityScore"
39518,"31.669_776.67571","TG 45:3_RTmz_31.669_776.67571",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39519,"31.794_776.67556","TG 45:3_RTmz_31.794_776.67556",2,"1"
39520,"31.872_790.69066","TG 46:3_RTmz_31.872_790.69066",2,"0; NA"
39521,"31.877_795.64644","TG 46:3_RTmz_31.877_795.64644",2,"0; NA"
39522,"31.949_790.69074","TG 46:3_RTmz_31.949_790.69074",2,"1"
39523,"32.028_795.64659","TG 46:3_RTmz_32.028_795.64659",2,"0; NA"
39524,"32.138_790.69102","TG 46:3_RTmz_32.138_790.69102",2,"1"
39525,"32.37_790.69146","TG 46:3_RTmz_32.37_790.69146",2,"1"
39526,"32.225_804.70665","TG 47:3_RTmz_32.225_804.70665",2,"1"
39527,"32.396_804.70682","TG 47:3_RTmz_32.396_804.70682",2,"1"
39528,"32.575_818.72209","TG 48:3_RTmz_32.575_818.72209",2,"1"
39529,"32.579_823.67815","TG 48:3_RTmz_32.579_823.67815",2,"0; NA"
39530,"32.745_823.67837","TG 48:3_RTmz_32.745_823.67837",2,"0; LowPeakQualityScore"
39531,"32.756_818.72265","TG 48:3_RTmz_32.756_818.72265",2,"1"
39532,"33.188_823.74816","TG 48:3_RTmz_33.188_823.74816",2,"0; LowPeakQualityScore"
39533,"32.928_832.73828","TG 49:3_RTmz_32.928_832.73828",2,"1"
39534,"32.933_837.69369","TG 49:3_RTmz_32.933_837.69369",2,"0; LowPeakQualityScore"
39535,"33.094_832.738","TG 49:3_RTmz_33.094_832.738",2,"1"
39536,"33.28_851.70967","TG 50:3_RTmz_33.28_851.70967",2,"1"
39537,"33.283_846.75341","TG 50:3_RTmz_33.283_846.75341",2,"1"
39538,"33.481_851.71016","TG 50:3_RTmz_33.481_851.71016",2,"1"
39539,"33.487_846.75399","TG 50:3_RTmz_33.487_846.75399",2,"1"
39540,"33.719_846.7535","TG 50:3_RTmz_33.719_846.7535",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39541,"32.023_860.73299","Unknown_RTmz_32.023_860.73299",2,"1"
39542,"33.645_865.72426","TG 51:3_RTmz_33.645_865.72426",2,"0; NA"
39543,"33.647_860.76819","TG 51:3_RTmz_33.647_860.76819",2,"1"
39544,"34.031_879.74101","TG 52:3_RTmz_34.031_879.74101",2,"1"
39545,"34.341_888.80062","TG 53:3_RTmz_34.341_888.80062",2,"1"
39546,"34.556_907.77323","TG 18:1_18:1_18:1_RTmz_34.556_907.77323",2,"0; HighRsd, LowPeakQualityScore"
39547,"34.747_907.772","TG 54:3_RTmz_34.747_907.772",2,"1"
39548,"35.018_916.83159","TG 55:3_RTmz_35.018_916.83159",2,"1"
39549,"34.814_930.84935","TG 56:3_RTmz_34.814_930.84935",2,"0; HighRsd, LowPeakQualityScore"
39550,"35.368_935.80347","TG 56:3_RTmz_35.368_935.80347",2,"0; LowPeakQualityScore"
39551,"35.374_930.8476","TG 56:3_RTmz_35.374_930.8476",2,"1"
39552,"35.524_930.84742","TG 56:3_RTmz_35.524_930.84742",2,"1"
39553,"35.709_930.84736","TG 56:3_RTmz_35.709_930.84736",2,"0; HighRsd, LowPeakQualityScore"
39554,"35.878_944.86327","TG 57:3_RTmz_35.878_944.86327",2,"1"
39555,"36.099_958.87893","TG 58:3_RTmz_36.099_958.87893",2,"0; HighRsd, NoLinearRangeFound"
39556,"36.259_958.87827","TG 58:3_RTmz_36.259_958.87827",2,"1"
39557,"36.615_972.89469","TG 18:2_18:1_23:0_RTmz_36.615_972.89469",2,"1"
39558,"36.771_986.91037","TG 60:3_RTmz_36.771_986.91037",2,"1"
39559,"36.869_986.90987","TG 60:3_RTmz_36.869_986.90987",2,"0; LowPeakQualityScore"
39560,"36.952_986.90981","TG 60:3_RTmz_36.952_986.90981",2,"1"
39561,"37.251_1000.92612","TG 18:2_18:1_25:0_RTmz_37.251_1000.92612",2,"1"
39562,"37.375_1014.94091","TG 62:3_RTmz_37.375_1014.94091",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39563,"37.548_1014.94153","TG 62:3_RTmz_37.548_1014.94153",2,"1"
39564,"30.924_760.64402","TG 44:4_RTmz_30.924_760.64402",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39565,"31.297_793.63085","TG 10:0_18:2_18:2_RTmz_31.297_793.63085",2,"0; HighRsd, NoLinearRangeFound"
39566,"31.3_788.67519","TG 10:0_18:2_18:2_RTmz_31.3_788.67519",2,"1"
39567,"31.525_788.67484","TG 10:0_18:2_18:2_RTmz_31.525_788.67484",2,"0; HighRsd, LowPeakQualityScore"
39568,"31.693_788.67529","TG 46:4_RTmz_31.693_788.67529",2,"0; NoLinearRangeFound"
39569,"31.668_802.69118","TG 47:4_RTmz_31.668_802.69118",2,"1"
39570,"31.99_821.66232","TG 48:4_RTmz_31.99_821.66232",2,"0; NA"
39571,"31.999_816.70643","TG 12:0_18:2_18:2_RTmz_31.999_816.70643",2,"1"
39572,"32.372_821.6622","TG 48:4_RTmz_32.372_821.6622",2,"0; LowPeakQualityScore"
39573,"32.394_830.72262","TG 49:4_RTmz_32.394_830.72262",2,"1"
39574,"32.75_830.72288","TG 49:4_RTmz_32.75_830.72288",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39575,"32.251_844.72888","TG 50:4_RTmz_32.251_844.72888",2,"0; LowPeakQualityScore"
39576,"32.68_849.69376","TG 50:4_RTmz_32.68_849.69376",2,"0; NA"
39577,"32.694_844.73766","TG 50:4_RTmz_32.694_844.73766",2,"1"
39578,"33.096_849.69347","TG 50:4_RTmz_33.096_849.69347",2,"0; LowPeakQualityScore"
39579,"33.106_844.73751","TG 50:4_RTmz_33.106_844.73751",2,"1"
39580,"33.041_858.75307","TG 51:4_RTmz_33.041_858.75307",2,"1"
39581,"33.043_863.7088","TG 51:4_RTmz_33.043_863.7088",2,"0; NA"
39582,"33.329_858.75417","TG 51:4_RTmz_33.329_858.75417",2,"1"
39583,"33.397_877.72559","TG 52:4_RTmz_33.397_877.72559",2,"1"
39584,"33.826_877.72537","TG 16:0_18:2_18:2_RTmz_33.826_877.72537",2,"0; LowPeakQualityScore"
39585,"33.693_886.78425","TG 53:4_RTmz_33.693_886.78425",2,"1"
39586,"33.712_891.74045","TG 53:4_RTmz_33.712_891.74045",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39587,"32.838_900.78294","Unknown_RTmz_32.838_900.78294",2,"1"
39588,"33.217_905.75888","Unknown_RTmz_33.217_905.75888",2,"1"
39589,"34.021_900.80061","TG 18:2_18:1_18:1_RTmz_34.021_900.80061",2,"1"
39590,"34.117_905.75633","TG 54:4_RTmz_34.117_905.75633",2,"0; NA"
39591,"34.404_900.80087","TG 54:4_RTmz_34.404_900.80087",2,"0; HighRsd"
39592,"34.574_900.80142","TG 54:4_RTmz_34.574_900.80142",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39593,"35.204_900.80176","TG 54:4_RTmz_35.204_900.80176",2,"0; HighRsd, LowPeakQualityScore"
39594,"34.379_914.81666","TG 55:4_RTmz_34.379_914.81666",2,"1"
39595,"33.399_928.7962","Unknown_RTmz_33.399_928.7962",2,"1"
39596,"33.797_928.81381","Unknown_RTmz_33.797_928.81381",2,"1"
39597,"34.704_928.83276","TG 56:4_RTmz_34.704_928.83276",2,"1"
39598,"34.901_928.83104","TG 56:4_RTmz_34.901_928.83104",2,"0; NA"
39599,"34.933_928.8312","TG 56:4_RTmz_34.933_928.8312",2,"0; LowPeakQualityScore"
39600,"35.375_928.83214","TG 56:4_RTmz_35.375_928.83214",2,"1"
39601,"35.403_956.86399","TG 58:4_RTmz_35.403_956.86399",2,"1"
39602,"35.423_961.86211","TG 58:4_RTmz_35.423_961.86211",2,"0; LowPeakQualityScore"
39603,"35.609_956.86256","TG 58:4_RTmz_35.609_956.86256",2,"0; NA"
39604,"36.116_956.86298","TG 58:4_RTmz_36.116_956.86298",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39605,"35.984_970.87892","TG 18:2_18:2_23:0_RTmz_35.984_970.87892",2,"1"
39606,"36.128_984.89477","TG 60:4_RTmz_36.128_984.89477",2,"1"
39607,"36.16_984.89411","TG 60:4_RTmz_36.16_984.89411",2,"0; LowPeakQualityScore"
39608,"36.36_984.89418","TG 60:4_RTmz_36.36_984.89418",2,"1"
39609,"37.027_1012.9257","TG 62:4_RTmz_37.027_1012.9257",2,"1"
39610,"30.693_786.65991","TG 10:0_18:3_18:2_RTmz_30.693_786.65991",2,"1"
39611,"30.697_791.61533","TG 10:0_18:3_18:2_RTmz_30.697_791.61533",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39612,"31.463_819.6467","TG 12:0_18:3_18:2_RTmz_31.463_819.6467",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39613,"31.469_814.69071","TG 12:0_18:3_18:2_RTmz_31.469_814.69071",2,"1"
39614,"31.471_819.64664","TG 12:0_18:3_18:2_RTmz_31.471_819.64664",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39615,"31.715_814.69086","TG 48:5_RTmz_31.715_814.69086",2,"0; NoLinearRangeFound"
39616,"32.168_847.67765","TG 50:5_RTmz_32.168_847.67765",2,"0; NA"
39617,"32.187_842.72172","TG 50:5_RTmz_32.187_842.72172",2,"1"
39618,"32.388_847.67753","TG 50:5_RTmz_32.388_847.67753",2,"0; LowPeakQualityScore"
39619,"32.41_842.72181","TG 50:5_RTmz_32.41_842.72181",2,"0; HighRsd"
39620,"32.361_856.7385","TG 51:5_RTmz_32.361_856.7385",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39621,"32.537_856.73782","TG 51:5_RTmz_32.537_856.73782",2,"1"
39622,"32.76_856.73825","TG 51:5_RTmz_32.76_856.73825",2,"0; HighRsd, NoLinearRangeFound"
39623,"32.852_875.70966","TG 52:5_RTmz_32.852_875.70966",2,"0; NA"
39624,"32.856_870.75336","TG 52:5_RTmz_32.856_870.75336",2,"1"
39625,"33.104_870.75279","TG 52:5_RTmz_33.104_870.75279",2,"0; HighRsd"
39626,"33.105_875.70888","TG 52:5_RTmz_33.105_875.70888",2,"0; LowPeakQualityScore"
39627,"33.893_870.70248","TG 52:5_RTmz_33.893_870.70248",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39628,"33.064_884.76883","TG 53:5_RTmz_33.064_884.76883",2,"1"
39629,"30.722_898.72533","Unknown_RTmz_30.722_898.72533",2,"1"
39630,"32.312_898.76732","Unknown_RTmz_32.312_898.76732",2,"0; Notfound_in_50pecent_samples"
39631,"32.976_903.74388","TG 54:5_RTmz_32.976_903.74388",2,"0; NoLinearRangeFound"
39632,"33.405_898.78487","TG 54:5_RTmz_33.405_898.78487",2,"1"
39633,"33.412_903.74088","TG 54:5_RTmz_33.412_903.74088",2,"0; NA"
39634,"33.819_903.74056","TG 54:5_RTmz_33.819_903.74056",2,"0; NA"
39635,"33.826_898.78445","TG 54:5_RTmz_33.826_898.78445",2,"1"
39636,"33.748_912.80081","TG 55:5_RTmz_33.748_912.80081",2,"1"
39637,"34.187_912.80056","TG 55:5_RTmz_34.187_912.80056",2,"1"
39638,"32.842_926.78044","Unknown_RTmz_32.842_926.78044",2,"1"
39639,"34.031_931.81604","TG 56:5_RTmz_34.031_931.81604",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39640,"34.16_926.81653","TG 56:5_RTmz_34.16_926.81653",2,"1"
39641,"34.34_926.81646","TG 56:5_RTmz_34.34_926.81646",2,"0; NA"
39642,"34.562_931.77267","TG 56:5_RTmz_34.562_931.77267",2,"0; NoLinearRangeFound"
39643,"34.567_926.81635","TG 56:5_RTmz_34.567_926.81635",2,"1"
39644,"35.388_926.81909","TG 56:5_RTmz_35.388_926.81909",2,"0; LowPeakQualityScore"
39645,"34.949_940.83132","TG 57:5_RTmz_34.949_940.83132",2,"1"
39646,"35.053_954.847","TG 58:5_RTmz_35.053_954.847",2,"1"
39647,"35.306_954.84773","TG 58:5_RTmz_35.306_954.84773",2,"0; NA"
39648,"35.745_982.8786","TG 60:5_RTmz_35.745_982.8786",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39649,"36.059_982.87897","TG 60:5_RTmz_36.059_982.87897",2,"1"
39650,"31.155_812.65466","TG 12:0_18:4_18:2_RTmz_31.155_812.65466",2,"1"
39651,"31.166_812.67467","TG 12:0_18:4_18:2_RTmz_31.166_812.67467",2,"0; LowPeakQualityScore"
39652,"31.463_817.63078","TG 10:0_16:0_22:6_RTmz_31.463_817.63078",2,"1"
39653,"31.524_840.70679","TG 50:6_RTmz_31.524_840.70679",2,"0; LowPeakQualityScore"
39654,"31.527_840.70664","TG 50:6_RTmz_31.527_840.70664",2,"0; LowPeakQualityScore"
39655,"31.808_840.70657","TG 50:6_RTmz_31.808_840.70657",2,"1"
39656,"32.14_854.72229","TG 51:6_RTmz_32.14_854.72229",2,"1"
39657,"32.21_868.73731","TG 52:6_RTmz_32.21_868.73731",2,"0; NoLinearRangeFound"
39658,"32.248_873.69342","TG 52:6_RTmz_32.248_873.69342",2,"0; NoLinearRangeFound"
39659,"32.462_868.73748","TG 52:6_RTmz_32.462_868.73748",2,"1"
39660,"32.496_873.69313","TG 52:6_RTmz_32.496_873.69313",2,"0; NA"
39661,"32.863_873.76346","TG 52:6_RTmz_32.863_873.76346",2,"0; LowPeakQualityScore"
39662,"32.536_882.75368","TG 53:6_RTmz_32.536_882.75368",2,"1"
39663,"32.673_896.75952","TG 54:6_RTmz_32.673_896.75952",2,"0; HighRsd, LowPeakQualityScore"
39664,"32.832_901.72536","TG 54:6_RTmz_32.832_901.72536",2,"0; NA"
39665,"32.838_896.76893","TG 54:6_RTmz_32.838_896.76893",2,"1"
39666,"33.22_901.72495","TG 54:6_RTmz_33.22_901.72495",2,"1"
39667,"33.226_896.76893","TG 54:6_RTmz_33.226_896.76893",2,"1"
39668,"33.568_896.76945","TG 16:0_16:0_22:6_RTmz_33.568_896.76945",2,"0; LowPeakQualityScore"
39669,"34.205_896.79018","TG 54:6_RTmz_34.205_896.79018",2,"0; LowPeakQualityScore"
39670,"33.495_910.78551","TG 55:6_RTmz_33.495_910.78551",2,"1"
39671,"32.865_924.78573","Unknown_RTmz_32.865_924.78573",2,"1"
39672,"33.532_924.79856","TG 56:6_RTmz_33.532_924.79856",2,"1"
39673,"33.54_924.80232","TG 56:6_RTmz_33.54_924.80232",2,"0; LowPeakQualityScore"
39674,"33.794_929.75625","TG 56:6_RTmz_33.794_929.75625",2,"0; NA"
39675,"33.801_924.80005","TG 56:6_RTmz_33.801_924.80005",2,"1"
39676,"33.949_924.80108","TG 56:6_RTmz_33.949_924.80108",2,"0; NA"
39677,"34.964_924.82094","TG 16:0_18:0_22:6_RTmz_34.964_924.82094",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39678,"34.156_938.81656","TG 57:6_RTmz_34.156_938.81656",2,"1"
39679,"34.337_952.83253","TG 58:6_RTmz_34.337_952.83253",2,"0; NA"
39680,"34.511_952.83094","TG 58:6_RTmz_34.511_952.83094",2,"1"
39681,"34.827_952.83203","TG 58:6_RTmz_34.827_952.83203",2,"1"
39682,"35.06_952.83141","TG 58:6_RTmz_35.06_952.83141",2,"1"
39683,"34.978_980.86289","TG 60:6_RTmz_34.978_980.86289",2,"1"
39684,"31.334_838.69079","TG 50:7_RTmz_31.334_838.69079",2,"1"
39685,"31.453_838.69041","TG 50:7_RTmz_31.453_838.69041",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39686,"31.641_866.78057","TG 52:7_RTmz_31.641_866.78057",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39687,"31.781_866.72223","TG 52:7_RTmz_31.781_866.72223",2,"0; NoLinearRangeFound"
39688,"32.046_871.67745","TG 52:7_RTmz_32.046_871.67745",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39689,"32.051_866.72199","TG 52:7_RTmz_32.051_866.72199",2,"1"
39690,"32.45_866.77995","TG 14:1_16:0_22:6_RTmz_32.45_866.77995",2,"1"
39691,"31.976_880.71716","TG 53:7_RTmz_31.976_880.71716",2,"1"
39692,"32.012_880.73803","TG 53:7_RTmz_32.012_880.73803",2,"0; LowPeakQualityScore, NoLinearRangeFound"
39693,"32.245_880.71627","TG 53:7_RTmz_32.245_880.71627",2,"1"
39694,"32.406_880.73782","TG 53:7_RTmz_32.406_880.73782",2,"0; NA"
39695,"32.315_894.75326","TG 54:7_RTmz_32.315_894.75326",2,"1"
39696,"32.315_899.70944","TG 18:3_18:2_18:2_RTmz_32.315_899.70944",2,"0; NA"
39697,"32.533_899.70882","TG 54:7_RTmz_32.533_899.70882",2,"0; LowPeakQualityScore"
39698,"32.539_894.75314","TG 54:7_RTmz_32.539_894.75314",2,"0; NA"
39699,"32.731_899.70912","TG 54:7_RTmz_32.731_899.70912",2,"1"
39700,"32.736_894.75324","TG 54:7_RTmz_32.736_894.75324",2,"1"
39701,"33.114_894.8111","TG 54:7_RTmz_33.114_894.8111",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39702,"32.337_908.79132","TG 55:7_RTmz_32.337_908.79132",2,"0; HighRsd, LowPeakQualityScore, NoLinearRangeFound"
39703,"32.847_908.79168","TG 55:7_RTmz_32.847_908.79168",2,"0; LowPeakQualityScore"
39704,"32.91_908.7697","TG 55:7_RTmz_32.91_908.7697",2,"1"
39705,"32.422_922.77022","Unknown_RTmz_32.422_922.77022",2,"0; Notfound_in_50pecent_samples"
39706,"32.975_922.78482","TG 56:7_RTmz_32.975_922.78482",2,"0; LowPeakQualityScore"
39707,"33.211_927.7406","TG 56:7_RTmz_33.211_927.7406",2,"0; NA"
39708,"33.217_922.78438","TG 56:7_RTmz_33.217_922.78438",2,"1"
39709,"33.56_927.74064","TG 56:7_RTmz_33.56_927.74064",2,"1"
